unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
2886953,HJ525401,2003-07-28 20:02:00+00:00,038XX W 47TH ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,821,8,14,57,16,1151741.0,1873199.0,2003,2018-02-10 15:50:01+00:00,41.807930726,-87.718978721,"(41.807930726, -87.718978721)"
3004998,HJ654308,2003-09-26 07:30:00+00:00,046XX S AVERS AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,821,8,14,57,16,1151481.0,1873376.0,2003,2018-02-28 15:56:25+00:00,41.808421535,-87.719927711,"(41.808421535, -87.719927711)"
3972719,HL248309,2005-03-15 22:30:00+00:00,038XX W 47TH ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,821,8,14,57,16,1151614.0,1873195.0,2005,2018-02-28 15:56:25+00:00,41.807922239,-87.719444634,"(41.807922239, -87.719444634)"
4419844,HL714789,2005-10-24 12:30:00+00:00,048XX S PULASKI RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",VEHICLE NON-COMMERCIAL,True,False,821,8,14,57,11,1150513.0,1872252.0,2005,2018-02-10 15:50:01+00:00,41.80535602,-87.723507405,"(41.80535602, -87.723507405)"
6040818,HP137917,2008-01-22 21:38:00+00:00,049XX S ARCHER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PUBLIC, BUILDING",False,False,821,8,14,57,14,1150934.0,1871470.0,2008,2018-02-10 15:50:01+00:00,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
7987386,HT218964,2010-03-01 00:00:00+00:00,047XX S RIDGEWAY AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,821,8,14,57,02,1152161.0,1873044.0,2010,2018-02-10 15:50:01+00:00,41.807497135,-87.717442326,"(41.807497135, -87.717442326)"
8017783,HT249101,2011-04-14 06:00:00+00:00,038XX W 47TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),True,False,821,8,14,57,26,1151639.0,1873196.0,2011,2018-02-10 15:50:01+00:00,41.807924493,-87.719352913,"(41.807924493, -87.719352913)"
8637520,HV311842,2012-05-31 07:30:00+00:00,046XX S SPRINGFIELD AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,821,8,14,57,05,1151137.0,1873637.0,2012,2016-02-04 06:33:39+00:00,41.809144487,-87.721182619,"(41.809144487, -87.721182619)"
8890583,HV564426,2012-11-15 14:00:00+00:00,049XX S ARCHER AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",False,False,821,8,14,57,24,1150934.0,1871470.0,2012,2018-02-10 15:50:01+00:00,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
10392548,HZ129258,2013-01-01 00:01:00+00:00,047XX S SPRINGFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,821,8,14,57,11,,,2013,2016-01-27 16:00:46+00:00,,,
10432868,HZ170590,2016-03-01 08:30:00+00:00,049XX S ARCHER AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,False,821,8,14,57,08A,1150934.0,1871470.0,2016,2018-02-10 15:50:01+00:00,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
11282024,JB219589,2018-04-10 17:30:00+00:00,049XX S ARCHER AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",False,False,821,8,14,57,08A,1150934.0,1871470.0,2018,2018-05-04 15:51:04+00:00,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
3755223,HK764370,2004-11-21 05:20:00+00:00,038XX W 47TH ST,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,821,8,14,57,18,1151337.0,1873189.0,2004,2018-02-28 15:56:25+00:00,41.8079112,-87.720460766,"(41.8079112, -87.720460766)"
5995314,HN768177,2007-12-19 22:16:00+00:00,044XX S PULASKI RD,1570,SEX OFFENSE,PUBLIC INDECENCY,DEPARTMENT STORE,True,False,821,8,14,57,17,1150424.0,1874895.0,2007,2018-02-10 15:50:01+00:00,41.812610526,-87.723765071,"(41.812610526, -87.723765071)"
6352468,HP441280,2008-07-08 23:30:00+00:00,047XX S HARDING AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,False,False,821,8,14,57,07,1150828.0,1872894.0,2008,2018-02-28 15:56:25+00:00,41.807111622,-87.72233536,"(41.807111622, -87.72233536)"
7097107,HR505279,2009-08-26 20:48:26+00:00,048XX S SPRINGFIELD AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,821,8,14,57,18,1151183.0,1872303.0,2009,2018-02-28 15:56:25+00:00,41.8054829,-87.721048756,"(41.8054829, -87.721048756)"
2955664,HJ647272,2003-09-22 21:23:00+00:00,047XX S HARDING AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,False,821,8,14,57,20,1150829.0,1872887.0,2003,2018-02-28 15:56:25+00:00,41.807092394,-87.722331875,"(41.807092394, -87.722331875)"
3971156,HL334598,2005-05-04 11:30:00+00:00,049XX S ARCHER AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PUBLIC, BUILDING",False,False,821,8,14,57,26,1150934.0,1871470.0,2005,2018-02-28 15:56:25+00:00,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
6646634,HP714193,2008-12-03 09:50:00+00:00,049XX S ARCHER AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,821,8,14,57,08A,1150934.0,1871470.0,2008,2018-02-28 15:56:25+00:00,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
8216306,HT445715,2011-08-13 04:40:06+00:00,049XX S PULASKI RD,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,STREET,False,False,821,8,14,57,03,1150535.0,1871465.0,2011,2018-02-10 15:50:01+00:00,41.803195949,-87.723447199,"(41.803195949, -87.723447199)"
8562158,HV236969,2012-04-11 06:55:00+00:00,047XX S AVERS AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,VEHICLE NON-COMMERCIAL,True,True,821,8,14,57,26,1151501.0,1873019.0,2012,2016-02-04 06:33:39+00:00,41.807441484,-87.719863701,"(41.807441484, -87.719863701)"
10238678,HY426472,2015-09-16 22:30:00+00:00,044XX S SPRINGFIELD AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,WAREHOUSE,False,False,821,8,14,57,05,1151097.0,1874749.0,2015,2018-02-10 15:50:01+00:00,41.812196755,-87.721300287,"(41.812196755, -87.721300287)"
10814232,JA113347,2016-12-22 06:00:00+00:00,044XX S Pulaski Rd,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,821,8,14,57,11,1150424.0,1874895.0,2016,2018-02-10 15:50:01+00:00,41.812610526,-87.723765071,"(41.812610526, -87.723765071)"
11002220,JA329905,2017-06-28 09:00:00+00:00,049XX S ARCHER AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,821,8,14,57,10,1150887.0,1871431.0,2017,2018-02-10 15:50:01+00:00,41.803095786,-87.72215712,"(41.803095786, -87.72215712)"
3005030,HJ663912,2003-09-30 20:00:00+00:00,047XX S SPRINGFIELD AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,821,8,14,57,16,1151163.0,1873018.0,2003,2018-02-28 15:56:25+00:00,41.807445354,-87.721103428,"(41.807445354, -87.721103428)"
3396797,HK449576,2004-06-23 09:12:42+00:00,047XX S PULASKI RD,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,True,False,821,8,14,57,07,1150495.0,1872847.0,2004,2018-02-10 15:50:01+00:00,41.806989137,-87.72355794,"(41.806989137, -87.72355794)"
5142152,HM725244,2006-11-17 08:00:00+00:00,049XX S ARCHER AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",True,False,821,8,14,57,15,1150934.0,1871470.0,2006,2018-02-28 15:56:25+00:00,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
7790723,HS599753,2010-11-05 00:43:00+00:00,047XX S LAWNDALE AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,821,8,14,57,18,1152495.0,1873064.0,2010,2016-02-04 06:33:39+00:00,41.807545443,-87.716216769,"(41.807545443, -87.716216769)"
7992436,HT199095,2011-03-11 20:48:00+00:00,038XX W 47TH ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,821,8,14,57,16,1151626.0,1873195.0,2011,2018-02-10 15:50:01+00:00,41.807922004,-87.71940062,"(41.807922004, -87.71940062)"
3038859,HJ742611,2003-11-06 08:40:00+00:00,050XX S PULASKI RD,3800,INTERFERENCE WITH PUBLIC OFFICER,INTERFERENCE JUDICIAL PROCESS,STREET,False,False,821,8,14,57,26,1150552.0,1870865.0,2003,2018-02-10 15:50:01+00:00,41.801549129,-87.723400466,"(41.801549129, -87.723400466)"
4386235,HL676310,2005-10-16 00:30:00+00:00,039XX W 42ND ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,821,8,14,57,03,1150674.0,1876477.0,2005,2018-02-10 15:50:01+00:00,41.816946887,-87.722806831,"(41.816946887, -87.722806831)"
12029339,JD208163,2020-02-28 12:00:00+00:00,036XX W 55TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,822,8,23,62,11,1152996.0,1867553.0,2020,2020-04-16 15:45:11+00:00,41.79241258,-87.714524736,"(41.79241258, -87.714524736)"
11543638,JB563758,2018-12-21 19:11:00+00:00,038XX W 56TH PL,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,OTHER,False,False,822,8,23,62,11,1151747.0,1866865.0,2018,2019-01-31 16:05:04+00:00,41.790549184,-87.719122714,"(41.790549184, -87.719122714)"
2902765,HJ577031,2003-08-21 04:00:00+00:00,052XX S HAMLIN AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,822,8,23,62,05,1151927.0,1869585.0,2003,2018-02-28 15:56:25+00:00,41.798009737,-87.718391348,"(41.798009737, -87.718391348)"
3266762,HK227579,2004-03-08 16:20:06+00:00,053XX S PULASKI RD,2017,NARCOTICS,MANU/DELIVER:CRACK,HOTEL/MOTEL,True,False,822,8,23,62,18,1150608.0,1868908.0,2004,2018-02-28 15:56:25+00:00,41.796177739,-87.723246029,"(41.796177739, -87.723246029)"
3715415,HK813749,2004-12-17 11:56:00+00:00,036XX W 57TH PL,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,True,False,822,8,14,62,05,1153140.0,1866240.0,2004,2018-02-28 15:56:25+00:00,41.788806668,-87.714031385,"(41.788806668, -87.714031385)"
6773657,HR188661,2009-02-25 23:46:08+00:00,039XX W 57TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SMALL RETAIL STORE,True,False,822,8,13,62,14,1151041.0,1866514.0,2009,2018-02-28 15:56:25+00:00,41.789599798,-87.721720625,"(41.789599798, -87.721720625)"
7518974,HS322419,2010-05-23 11:50:00+00:00,037XX W 51ST ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,822,8,23,62,05,1152116.0,1870542.0,2010,2018-02-10 15:50:01+00:00,41.800632172,-87.717673108,"(41.800632172, -87.717673108)"
10492675,HZ233249,2016-01-22 20:16:00+00:00,039XX W 59TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,822,8,13,62,11,1151105.0,1865188.0,2016,2018-02-10 15:50:01+00:00,41.785959801,-87.721520552,"(41.785959801, -87.721520552)"
11624355,JC187215,2019-03-15 22:20:00+00:00,055XX S PULASKI RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,822,8,13,62,24,1150647.0,1867586.0,2019,2019-03-22 16:21:33+00:00,41.792549212,-87.723137422,"(41.792549212, -87.723137422)"
11672030,JC244706,2019-04-30 19:09:00+00:00,037XX W 58TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,822,8,23,62,24,1152368.0,1865886.0,2019,2019-05-07 16:18:44+00:00,41.787850464,-87.716871376,"(41.787850464, -87.716871376)"
3739626,HL106419,2005-01-04 15:02:34+00:00,055XX S PULASKI RD,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,True,False,822,8,23,62,10,1150642.0,1867741.0,2005,2018-02-28 15:56:25+00:00,41.792974653,-87.723151723,"(41.792974653, -87.723151723)"
5068885,HM675044,2006-10-22 04:30:00+00:00,036XX W 56TH PL,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESIDENCE,True,False,822,8,14,62,08A,1152991.0,1866898.0,2006,2018-02-28 15:56:25+00:00,41.790615262,-87.714560357,"(41.790615262, -87.714560357)"
6997230,HR401694,2009-06-29 12:20:00+00:00,036XX W 55TH ST,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,True,False,822,8,23,62,03,1152847.0,1867885.0,2009,2018-02-28 15:56:25+00:00,41.793326579,-87.715062348,"(41.793326579, -87.715062348)"
8589604,HV264287,2012-04-29 18:00:00+00:00,053XX S RIDGEWAY AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,822,8,23,62,14,1152281.0,1868893.0,2012,2016-02-04 06:33:39+00:00,41.796103831,-87.717111345,"(41.796103831, -87.717111345)"
11807556,JC408341,2019-08-26 17:45:00+00:00,055XX S PULASKI RD,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,MEDICAL/DENTAL OFFICE,False,False,822,8,13,62,08A,1150647.0,1867586.0,2019,2019-09-02 16:03:45+00:00,41.792549212,-87.723137422,"(41.792549212, -87.723137422)"
11823125,JC427029,2019-09-10 02:28:00+00:00,036XX W 59TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,False,False,822,8,23,62,03,1153174.0,1865246.0,2019,2019-09-17 16:20:17+00:00,41.786078311,-87.713932974,"(41.786078311, -87.713932974)"
10476719,HZ215580,2016-04-05 09:00:00+00:00,054XX S HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,822,8,23,62,11,1150960.0,1868317.0,2016,2018-02-10 15:50:01+00:00,41.794549084,-87.721970618,"(41.794549084, -87.721970618)"
10518702,HZ260594,2016-05-11 16:06:00+00:00,051XX S HARDING AVE,0558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,STREET,True,False,822,8,23,62,04A,1150920.0,1870172.0,2016,2018-02-10 15:50:01+00:00,41.799640261,-87.722068929,"(41.799640261, -87.722068929)"
10723070,HZ481385,2016-10-19 23:05:00+00:00,038XX W 59TH ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,False,True,822,8,13,62,26,1151685.0,1865205.0,2016,2018-02-10 15:50:01+00:00,41.785995107,-87.719393519,"(41.785995107, -87.719393519)"
2415572,HH720119,2002-10-17 12:15:00+00:00,036XX W 58TH ST,2091,NARCOTICS,FORFEIT PROPERTY,RESIDENCE,True,False,822,8,14,62,26,1153025.0,1865905.0,2002,2018-02-28 15:56:25+00:00,41.78788965,-87.714461896,"(41.78788965, -87.714461896)"
2804693,HJ457632,2001-04-01 00:00:00+00:00,039XX W 57TH PL,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,822,8,13,62,20,1151236.0,1866227.0,2001,2007-11-09 13:49:19+00:00,41.788808417,-87.721013106,"(41.788808417, -87.721013106)"
2815161,HJ467694,2003-07-02 12:00:00+00:00,037XX W 55TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,False,False,822,8,23,62,06,1152207.0,1867866.0,2003,2018-02-28 15:56:25+00:00,41.793287047,-87.717409694,"(41.793287047, -87.717409694)"
5183695,HM771829,2006-12-13 13:05:00+00:00,055XX S LAWNDALE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,822,8,23,62,24,1152644.0,1867795.0,2006,2018-02-28 15:56:25+00:00,41.793083609,-87.715809109,"(41.793083609, -87.715809109)"
5823723,HN633722,2007-10-07 04:00:00+00:00,055XX S LAWNDALE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,False,822,8,23,62,04B,1152644.0,1867795.0,2007,2018-02-28 15:56:25+00:00,41.793083609,-87.715809109,"(41.793083609, -87.715809109)"
6917622,HR322008,2009-05-14 20:00:00+00:00,053XX S SPRINGFIELD AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,False,False,822,8,23,62,07,1151278.0,1868900.0,2009,2018-02-28 15:56:25+00:00,41.796142711,-87.720789272,"(41.796142711, -87.720789272)"
8055576,HT287467,2011-05-09 16:30:00+00:00,051XX S HAMLIN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,822,8,23,62,04A,1151904.0,1870369.0,2011,2018-02-10 15:50:01+00:00,41.800161599,-87.718455128,"(41.800161599, -87.718455128)"
8547887,HV224041,2012-04-01 17:03:00+00:00,052XX S PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,False,822,8,23,62,10,1150587.0,1869670.0,2012,2016-02-04 06:33:39+00:00,41.79826919,-87.723303209,"(41.79826919, -87.723303209)"
11169086,JA529235,2017-11-28 18:15:00+00:00,036XX W 58TH ST,2022,NARCOTICS,POSS: COCAINE,APARTMENT,True,False,822,8,14,62,18,,,2017,2018-02-10 15:50:01+00:00,,,
10220924,HY407887,2015-09-02 18:39:00+00:00,036XX W 57TH ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,PARK PROPERTY,True,False,822,8,14,62,03,1153137.0,1866571.0,2015,2018-02-10 15:50:01+00:00,41.78971504,-87.714033642,"(41.78971504, -87.714033642)"
11058012,JA395190,2017-08-17 16:00:00+00:00,051XX S PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,False,822,8,23,62,10,1150575.0,1870061.0,2017,2018-02-10 15:50:01+00:00,41.799342386,-87.72333704,"(41.799342386, -87.72333704)"
4742420,HM349570,2006-05-13 12:30:00+00:00,037XX W 56TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,True,False,822,8,14,62,14,1152494.0,1867216.0,2006,2018-02-28 15:56:25+00:00,41.791497703,-87.716374385,"(41.791497703, -87.716374385)"
6712858,HR122735,2009-01-12 10:00:00+00:00,051XX S PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,False,False,822,8,23,62,10,1150573.0,1870126.0,2009,2018-02-28 15:56:25+00:00,41.799520795,-87.723342683,"(41.799520795, -87.723342683)"
7858733,HS672185,2010-11-23 13:21:00+00:00,039XX W 55TH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,False,False,822,8,23,62,10,1150846.0,1867830.0,2010,2016-02-04 06:33:39+00:00,41.793214907,-87.722401349,"(41.793214907, -87.722401349)"
11794088,JC392161,2019-08-14 12:45:00+00:00,057XX S HAMLIN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,822,8,23,62,24,1152015.0,1866432.0,2019,2019-08-21 16:26:07+00:00,41.789355708,-87.718151375,"(41.789355708, -87.718151375)"
10467777,HZ206618,2016-03-28 18:01:00+00:00,051XX S PULASKI RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,False,False,822,8,23,62,11,1150573.0,1870133.0,2016,2018-02-10 15:50:01+00:00,41.799540004,-87.723342501,"(41.799540004, -87.723342501)"
10507005,HZ248657,2016-05-02 16:45:00+00:00,051XX S SPRINGFIELD AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,822,8,23,62,03,1151236.0,1870352.0,2016,2018-02-10 15:50:01+00:00,41.800128035,-87.720905355,"(41.800128035, -87.720905355)"
5467905,HN293214,2007-04-19 19:26:00+00:00,037XX W 57TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,True,False,822,8,14,62,14,1152322.0,1866548.0,2007,2018-02-28 15:56:25+00:00,41.789667996,-87.717022642,"(41.789667996, -87.717022642)"
6968111,HR365062,2009-06-08 20:50:00+00:00,039XX W 58TH ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,822,8,13,62,06,1150998.0,1865849.0,2009,2018-02-10 15:50:01+00:00,41.787775776,-87.721895636,"(41.787775776, -87.721895636)"
7251918,HR667113,2009-11-30 10:15:00+00:00,051XX S PULASKI RD,2022,NARCOTICS,POSS: COCAINE,PARKING LOT/GARAGE(NON.RESID.),True,False,822,8,23,62,18,1150570.0,1870224.0,2009,2018-02-10 15:50:01+00:00,41.79978978,-87.723351135,"(41.79978978, -87.723351135)"
7668644,HS473385,2010-08-21 01:15:00+00:00,052XX S PULASKI RD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),False,False,822,8,23,62,04B,1150598.0,1869281.0,2010,2018-02-10 15:50:01+00:00,41.797201502,-87.723272993,"(41.797201502, -87.723272993)"
10137857,HY326673,2015-07-03 23:57:00+00:00,036XX W 51ST ST,1010,ARSON,BY EXPLOSIVE,GOVERNMENT BUILDING/PROPERTY,False,False,822,8,23,62,09,1152752.0,1870558.0,2015,2018-02-10 15:50:01+00:00,41.800663555,-87.715340242,"(41.800663555, -87.715340242)"
11138578,JA497350,2017-11-03 13:30:00+00:00,038XX W 59TH ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,True,822,8,13,62,04B,1151855.0,1865209.0,2017,2018-02-10 15:50:01+00:00,41.786002751,-87.718770104,"(41.786002751, -87.718770104)"
11232627,JB154726,2018-02-15 12:00:00+00:00,054XX S AVERS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,822,8,23,62,11,1151628.0,1868308.0,2018,2018-05-04 15:51:04+00:00,41.794511324,-87.719521284,"(41.794511324, -87.719521284)"
11277856,JB213960,2018-03-20 08:42:00+00:00,055XX S PULASKI RD,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,False,False,822,8,23,62,10,1150642.0,1867741.0,2018,2018-05-04 15:51:04+00:00,41.792974653,-87.723151723,"(41.792974653, -87.723151723)"
4108295,HL384997,2005-05-28 19:00:00+00:00,053XX S LAWNDALE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,False,822,8,23,62,18,1152616.0,1868861.0,2005,2018-02-10 15:50:01+00:00,41.796009422,-87.715883707,"(41.796009422, -87.715883707)"
4257249,HL571194,2004-02-21 00:01:00+00:00,037XX W 55TH ST,1120,DECEPTIVE PRACTICE,FORGERY,RESTAURANT,False,False,822,8,23,62,10,1152512.0,1867875.0,2004,2018-02-28 15:56:25+00:00,41.793305742,-87.716291038,"(41.793305742, -87.716291038)"
7540014,HS343440,2010-06-04 23:33:00+00:00,036XX W 56TH PL,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,VEHICLE NON-COMMERCIAL,True,False,822,8,14,62,24,1152966.0,1866898.0,2010,2018-02-10 15:50:01+00:00,41.790615756,-87.714652027,"(41.790615756, -87.714652027)"
7558313,HS362366,2010-06-16 01:00:00+00:00,051XX S PULASKI RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESTAURANT,False,False,822,8,23,62,14,1150575.0,1870061.0,2010,2018-02-10 15:50:01+00:00,41.799342386,-87.72333704,"(41.799342386, -87.72333704)"
8238109,HT472382,2011-08-30 00:26:00+00:00,058XX S PULASKI RD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,True,False,822,8,13,62,14,1150706.0,1865373.0,2011,2018-02-10 15:50:01+00:00,41.786475252,-87.722978684,"(41.786475252, -87.722978684)"
6792732,HR188355,2009-02-25 18:08:54+00:00,039XX W 55TH ST,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,True,False,822,8,23,62,18,,,2009,2015-08-17 15:03:40+00:00,,,
10514050,HZ255779,2016-05-08 00:06:00+00:00,039XX W 58TH ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,822,8,13,62,03,1151176.0,1865853.0,2016,2018-02-10 15:50:01+00:00,41.787783277,-87.721242871,"(41.787783277, -87.721242871)"
11464400,JB457770,2018-10-01 08:01:00+00:00,052XX S PULASKI RD,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,822,8,23,62,07,1150598.0,1869281.0,2018,2018-10-08 16:15:13+00:00,41.797201502,-87.723272993,"(41.797201502, -87.723272993)"
3675196,HK776976,2004-11-28 02:00:00+00:00,054XX S PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,False,822,8,23,62,10,1150627.0,1868247.0,2004,2018-02-28 15:56:25+00:00,41.794363486,-87.723193558,"(41.794363486, -87.723193558)"
4567961,HL778196,2005-12-08 12:08:34+00:00,039XX W 57TH ST,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,822,8,13,62,18,1151177.0,1866517.0,2005,2018-02-10 15:50:01+00:00,41.789605374,-87.721221871,"(41.789605374, -87.721221871)"
5066169,HM670750,2006-10-19 19:00:00+00:00,038XX W 56TH ST,0935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",ALLEY,False,False,822,8,13,62,07,1151629.0,1867193.0,2006,2018-02-28 15:56:25+00:00,41.791451578,-87.719546809,"(41.791451578, -87.719546809)"
6005219,HP108428,2007-11-10 05:00:00+00:00,054XX S LAWNDALE AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,True,False,822,8,23,62,07,1152630.0,1868383.0,2007,2018-02-10 15:50:01+00:00,41.794697444,-87.715844958,"(41.794697444, -87.715844958)"
6379118,HP464509,2008-07-19 21:00:00+00:00,052XX S RIDGEWAY AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,822,8,23,62,14,1152262.0,1869518.0,2008,2018-02-10 15:50:01+00:00,41.797819296,-87.717164591,"(41.797819296, -87.717164591)"
7461872,HS263953,2010-04-18 13:45:00+00:00,038XX W 57TH PL,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,True,False,822,8,13,62,18,1151691.0,1866200.0,2010,2018-02-10 15:50:01+00:00,41.788725421,-87.719345468,"(41.788725421, -87.719345468)"
